lead_id,created_at,source,product,region,rep,response_time_hours,stage_reached,status,lost_reason,deal_value,closed_at
LD-300212,14-May-2026 08:05,Referral,Competitive Exam Prep,South Region,Rep_02,1.91,Negotiation,Lost,Price Objection,1168.35,2026-06-26 01:28:55.645013
LD-300213,17-Jun-2026 13:43,Organic Search,K12 Math,East Region,Rep_14,2.47,Closed,Won,,437.33,2026-08-02 06:41:38.275780
LD-300214,2026-03-25 15:38:00,Social Media,Coding for Kids,West Region,Rep_13,2.26,Negotiation,Lost,Bad Timing,$535.15,2026-05-11 08:12:38.861407
LD-300215,04/04/2025 10:34,Webinar,Competitive Exam Prep,West Region,Rep_13,14.63,Contacted,Open,,,
LD-300216,2026-04-16 11:27:00,organic search,Study Abroad Prep,South Region,Rep_02,1.64,Contacted,Open,,,
LD-300217,06-Feb-2026 09:36,Organic Search,Study Abroad Prep,South Region,Rep_07,3.32,Contacted,Open,,,
LD-300218,2025-10-01 10:45:00,Social Media,Coding for Kids,East Region,Rep_04,4.79,Lead,Open,,,
LD-300219,11-Jun-2025 11:46,Organic search,Competitive Exam Prep,North Region,Rep_06,22.08,Demo Completed,Lost,Bad Timing,"$1,081.15",2025-07-12 11:48:17.622681
LD-300220,2025-09-06 16:23:00,Organic Search,K-12 Math,East Region,Rep_09,4.97,Contacted,Open,,,
LD-300221,2025-02-12 18:19:00,Social Media,K-12 Math,East Region,Rep_09,4.94,Contacted,Open,,,
LD-300222,05-Apr-2026 20:47,Social Media,Coding for Kids,East Region,Rep_09,0.73,Proposal Sent,Lost,Went With Competitor,631.51,2026-05-27 17:12:45.036739
LD-300223,2025-01-24 11:54:00,Social Media,K-12 Math,East Region,Rep_04,0.91,Closed,Won,,$517.02,2025-03-09 03:37:21.728065
LD-300224,04/13/2025 10:09,Referral,Competitive Exam Prep,South Region,Rep_02,1.15,Contacted,Open,,,
LD-300225,02-Jul-2025 15:54,Social Media,Coding for Kids,South Region,Rep_07,1.12,Contacted,Open,,,
LD-300226,2026-01-10 12:32:00,SOCIAL MEDIA,K-12 Math,East Region,Rep_14,4.59,Contacted,Open,,,
LD-300227,04/22/2026 07:42,Paid Search,Coding for Kids,East Region,Rep_04,5.3,Contacted,Open,,,
LD-300228,2025-06-22 13:33:00,Partner Channel,Language Learning,North Region,Rep_11,1.67,Closed,Won,,$385.96,2025-07-28 07:12:06.238978
LD-300229,2025-09-12 15:33:00,Cold Outreach,Competitive Exam Prep,West Region,Rep_13,4.66,Contacted,Open,,,
LD-300230,29-Jul-2025 08:10,Organic Search,K-12 Math,West Region,Rep_08,1.27,Lead,Open,,,
LD-300231,18-Jul-2025 10:42,Social Media,Competitive Exam Prep,South Region,Rep_02,2.5,Contacted,Open,,,
LD-300232,18-Feb-2026 15:32,Partner Channel,Study Abroad Prep,International,Rep_15,4.65,Contacted,Open,,,
LD-300233,2026-05-01 11:16:00,Organic Search,Competitive Exam Prep,North Region,Rep_06,7.16,Demo Scheduled,Open,,,
LD-300234,2025-08-13 14:55:00,Organic Search,Coding for Kids,North Region,Rep_01,0.29,Proposal Sent,Lost,Price Objection,575.25,2025-09-10 06:59:51.841941
LD-300235,21-May-2025 16:36,Organic Search,Language Learning,West Region,Rep_13,1.53,Contacted,Open,,,
LD-300236,03/14/2025 08:35,Social Media,Study Abroad Prep,East Region,Rep_09,1.78,Contacted,Open,,,
LD-300237,2026-04-09 20:05:00,Paid Search,Competitive Exam Prep,East Region,Rep_14,6.47,Lead,Open,,,
LD-300238,2025-03-12 16:03:00,Referral,Competitive Exam Prep,North Region,Rep_06,2.44,Demo Completed,Lost,No Response / Ghosted,1063.99,2025-04-18 13:09:11.826767
LD-300239,18-Jun-2025 15:10,Referral,Competitive Exam Prep,South Region,Rep_07,5.52,Contacted,Open,,,
LD-300240,11/11/2025 14:48,Webinar,K-12 Math,International,Rep_05,1.82,Contacted,Open,,,
LD-300241,28-Apr-2025 07:57,Social Media,Competitive Exam Prep,South Region,Rep_02,1.5,Contacted,Open,,,
LD-300242,02/24/2026 08:21,Social Media,Coding for Kids,West Region,Rep_13,30.85,Contacted,Open,,,
LD-300243,20-Feb-2026 09:55,Cold Outreach,Coding for Kids,North Region,Rep_06,6.79,Lead,Open,,,
LD-300244,07-Apr-2025 18:15,Cold Outreach,Study Abroad Prep,North Region,Rep_01,0.9,Demo Completed,Lost,Went With Competitor,"$1,702.53",2025-05-09 14:08:57.507606
LD-300245,15-Dec-2025 07:11,Paid Search,Coding for Kids,South Region,Rep_02,1.04,Contacted,Open,,,
LD-300246,24-Dec-2025 13:38,organic search,Coding for Kids,,Rep_03,11.49,Lead,Open,,,
LD-300247,05-Dec-2025 09:18,Referral,Study Abroad Prep,International,Rep_15,8.76,Contacted,Open,,,
LD-300248,06/19/2026 20:49,Referral,K-12 Math,,Rep_08,5.14,Contacted,Open,,,
LD-300249,07/24/2025 15:23,Organic Search,Competitive Exam Prep,East Region,Rep_14,20.5,Lead,Open,,,
LD-300250,21-Nov-2025 12:09,Social Media,Competitive Exam Prep,South Region,Rep_07,7.72,Contacted,Open,,,
LD-300251,25-Mar-2026 08:42,Social Media,Language Learning,North Region,Rep_06,4.48,Lead,Open,,,
LD-300252,17-Jan-2025 11:56,Referral,K-12 Math,South Region,Rep_12,2.33,Contacted,Open,,,
LD-300253,10-Feb-2025 16:30,Cold Outreach,Competitive Exam Prep,,Rep_06,2.58,Lead,Open,,,
LD-300254,06/19/2026 20:42,Paid Search,Study Abroad Prep,South Region,Rep_07,5.11,Proposal Sent,Lost,Price Objection,1542.88,2026-08-06 00:54:19.679176
LD-300255,2025-11-17 11:43:00,Cold Outreach,K-12 Math,South Region,Rep_02,2.23,Lead,Open,,,
LD-300256,2025-07-19 14:38:00,Paid Search,Language Learning,North Region,Rep_06,3.35,Lead,Open,,,
LD-300257,2025-07-04 18:48:00,Referral,Study Abroad Prep,South Region,Rep_07,3.45,Negotiation,Lost,Went With Competitor,1361.82,2025-08-23 17:26:35.430647
LD-300258,2025-06-23 07:01:00,Paid Search,K-12 Math,East Region,Rep_09,19.55,Contacted,Open,,,
LD-300259,16-Oct-2025 07:28,Referral,K-12 Math,International,Rep_10,5.14,Closed,Won,,486.16,2025-11-22 23:23:08.220651
LD-300260,08/31/2025 07:04,Social Media,K-12 Math,East Region,Rep_04,21.02,Lead,Open,,,
LD-300261,01-Jun-2026 15:42,Social Media,Coding for Kids,South Region,Rep_07,2.6,Lead,Open,,,
LD-300262,03/21/2025 09:58,Webinar,Competitive Exam Prep,South Region,Rep_07,2.38,Contacted,Open,,,
LD-300263,05/18/2026 10:36,Cold Outreach,Competitive Exam Prep,International,Rep_05,5.84,Lead,Open,,,
LD-300264,11/10/2025 10:00,Webinar,Language Learning,North Region,Rep_01,10.12,Negotiation,Lost,Went With Competitor,379.64,2025-12-01 07:47:28.673324
LD-300265,2025-02-24 20:17:00,Referral,Competitive Exam Prep,South Region,Rep_12,1.07,Negotiation,Lost,No Response / Ghosted,"$1,113.37",2025-04-26 06:04:37.079084
LD-300266,08/07/2025 13:18,Organic Search,Coding for Kids,North Region,Rep_11,6.59,Contacted,Open,,,
LD-300267,09/19/2025 18:40,Social Media,Coding for Kids,East Region,Rep_04,7.07,Contacted,Open,,,
LD-300268,2026-03-23 07:52:00,Paid Search,K-12 Math,North Region,Rep_01,1.95,Lead,Open,,,
LD-300269,24-Oct-2025 13:41,Webinar,CODING FOR KIDS,West Region,Rep_08,2.72,Closed,Won,,530.0,2025-12-05 20:12:05.119409
LD-300270,08-Jun-2026 15:32,Social Media,Competitive Exam Prep,North Region,Rep_06,34.67,Demo Scheduled,Open,,,
LD-300271,02/20/2026 12:17,Social Media,Language Learning,East Region,Rep_14,5.71,Lead,Open,,,
LD-300272,18-Sep-2025 07:58,Social Media,Competitive Exam Prep,,Rep_02,9.01,Contacted,Open,,,
LD-300273,05/02/2025 11:47,Referral,K-12 Math,South Region,Rep_02,1.14,Contacted,Open,,,
LD-300274,06/06/2025 12:22,PPC,Language Learning,West Region,Rep_03,1.65,Lead,Open,,,
LD-300275,12/05/2025 15:12,Social Media,Study Abroad Prep,South Region,Rep_02,1.0,Lead,Open,,,
LD-300276,27-Mar-2026 12:29,Paid Search,K-12 Math,,Rep_14,4.94,Contacted,Open,,,
LD-300277,2025-11-06 08:54:00,Webinar,Competitive Exam Prep,North Region,Rep_06,12.78,Demo Completed,Lost,Price Objection,1166.84,2025-12-20 23:10:05.965017
LD-300278,2025-06-16 14:11:00,Paid Search,K12 Math,East Region,Rep_09,4.25,Contacted,Open,,,
LD-300279,2025-03-16 15:35:00,Webinar,Study Abroad Prep,West Region,Rep_08,2.5,Negotiation,Lost,No Response / Ghosted,1575.85,2025-04-16 18:28:54.618675
LD-300280,06/25/2026 09:08,Referral,Study Abroad Prep,East Region,Rep_04,4.53,Contacted,Open,,,
LD-300281,03/16/2026 12:52,Paid Search,Study Abroad Prep,East Region,Rep_14,2.22,Lead,Open,,,
LD-300282,04-Feb-2026 20:50,Social Media,Competitive Exam Prep,West Region,Rep_13,5.34,Demo Scheduled,Open,,,
LD-300283,2026-01-26 19:59:00,social media,Competitive Exam Prep,North Region,Rep_06,3.25,Contacted,Open,,,
LD-300284,2026-06-26 09:02:00,Paid Search,Coding for Kids,West Region,Rep_13,3.69,Lead,Open,,,
LD-300285,09/02/2025 20:37,SEO,coding for kids,West Region,Rep_13,3.17,Contacted,Open,,,
LD-300286,05/16/2025 10:53,Referral,Coding for Kids,East Region,Rep_04,1.45,Contacted,Open,,,
LD-300287,01/20/2025 20:14,Paid Search,K-12 Math,International,Rep_15,4.5,Contacted,Open,,,
LD-300288,10/21/2025 16:22,Social Media,Language Learning,South Region,Rep_07,3.26,Lead,Open,,,
LD-300289,03-Oct-2025 18:02,Organic Search,K-12 Math,International,Rep_15,9.39,Demo Completed,Lost,Budget Not Approved,$540.13,2025-10-26 20:06:47.448871
LD-300290,2025-01-10 12:08:00,Paid Search,Competitive Exam Prep,East Region,Rep_04,3.87,Contacted,Open,,,
LD-300291,28-Mar-2025 14:02,Cold Outreach,Coding for Kids,West Region,Rep_08,11.68,Contacted,Open,,,
LD-300292,2025-01-17 18:42:00,Organic Search,Coding for Kids,East Region,Rep_04,3.27,Demo Completed,Lost,Price Objection,680.42,2025-02-12 01:22:53.134460
LD-300293,11/21/2025 12:33,Cold Outreach,K-12 Math,South Region,Rep_02,5.56,Lead,Open,,,
LD-300294,03-Oct-2025 19:42,Webinar,Language Learning,North Region,Rep_06,7.86,Closed,Won,,$301.64,2025-11-23 15:18:26.308405
LD-300295,2025-07-20 19:56:00,Webinar,K-12 Math,South Region,Rep_02,1.9,Contacted,Open,,,
LD-300296,11-Nov-2025 15:53,Organic search,Study Abroad Prep,North Region,Rep_01,1.46,Demo Completed,Lost,Price Objection,1465.01,2025-12-05 12:45:23.604048
LD-300297,2025-03-04 10:30:00,Organic Search,Competitive Exam Prep,South Region,Rep_12,2.67,Demo Completed,Lost,Budget Not Approved,$871.83,2025-03-25 19:05:07.027937
LD-300298,10/17/2025 18:40,Organic Search,Coding for Kids,International,Rep_05,3.3,Contacted,Open,,,
LD-300299,06/04/2025 16:50,Referral,Coding for Kids,West Region,Rep_13,2.98,Contacted,Open,,,
LD-300300,04/02/2025 20:04,Organic Search,K-12 Math,South Region,Rep_07,2.66,Contacted,Open,,,
LD-300301,15-Aug-2025 18:37,Paid Search,Coding for Kids,West Region,Rep_03,2.32,Lead,Open,,,
LD-300302,2026-04-26 12:18:00,Cold Outreach,Language Learning,North Region,Rep_01,1.2,Contacted,Open,,,
LD-300303,2025-11-19 15:50:00,Partner Channel,K-12 Math,West Region,Rep_03,5.79,Demo Scheduled,Open,,,
LD-300304,01/23/2025 14:37,Organic Search,Language Learning,East Region,Rep_04,2.57,Contacted,Open,,,
LD-300305,03/25/2026 15:33,Cold Outreach,Language Learning,South Region,Rep_12,1.67,Lead,Open,,,
LD-300306,21-Jul-2025 18:37,Organic Search,K-12 Math,West Region,Rep_13,11.07,Demo Completed,Lost,Went With Competitor,$433.06,2025-08-22 10:16:36.342478
LD-300307,02/27/2026 11:14,Social Media,Competitive Exam Prep,West Region,Rep_03,3.54,Contacted,Open,,,
LD-300308,31-Dec-2025 09:52,Social Media,Coding for Kids,South Region,Rep_07,1.08,Demo Completed,Lost,Bad Timing,702.94,2026-01-25 14:54:58.559495
LD-300309,2025-02-07 18:45:00,Partner Channel,K-12  Math,East Region,Rep_09,2.38,Contacted,Open,,,
LD-300310,25-Jul-2025 20:21,Social Media,Language Learning,North Region,Rep_11,1.64,Lead,Open,,,
LD-300311,06-Jun-2025 10:17,Paid Search,Competitive Exam Prep,South Region,Rep_02,1.66,Demo Scheduled,Open,,,
LD-300312,01/07/2026 11:41,Paid Search,Coding for Kids,West Region,Rep_13,4.02,Negotiation,Lost,Price Objection,$633.84,2026-02-21 22:26:41.407173
LD-300313,2026-05-21 19:21:00,Organic Search,K-12 Math,International,Rep_05,5.65,Lead,Open,,,
LD-300314,30-Sep-2025 16:02,Paid Search,Competitive Exam Prep,South Region,Rep_02,3.06,Contacted,Open,,,
LD-300315,09/08/2025 12:36,Paid Search,Coding for Kids,South Region,Rep_12,0.7,Contacted,Open,,,
LD-300316,02/12/2026 15:57,Webinar,Study Abroad Prep,North Region,Rep_06,1.55,Proposal Sent,Lost,Price Objection,"$1,531.36",2026-03-19 00:47:34.531939
LD-300317,18-Apr-2025 12:01,Referral,Study Abroad Prep,International,Rep_05,1.44,Contacted,Open,,,
LD-300318,01-Aug-2025 09:44,Referral,Coding for Kids,International,Rep_15,6.66,Lead,Open,,,
LD-300319,06/23/2025 07:46,Organic Search,Coding for Kids,South Region,Rep_02,11.64,Closed,Won,,616.59,2025-08-04 22:19:41.743414
LD-300320,21-Mar-2025 09:27,Cold Outreach,Coding for Kids,North Region,Rep_06,1.59,Contacted,Open,,,
LD-300321,02/19/2025 09:43,Referral,Competitive Exam Prep,West Region,Rep_03,1.25,Negotiation,Lost,Bad Timing,1054.05,2025-04-02 19:23:28.386357
LD-300322,2026-06-12 18:57:00,Referral,coding for kids,South Region,Rep_02,3.6,Closed,Won,,663.66,2026-07-05 14:08:19.173247
LD-300323,11/03/2025 08:29,Paid Search,Coding for Kids,South Region,Rep_07,7.12,Demo Completed,Lost,Bad Timing,703.11,2025-11-28 08:54:47.656578
LD-300324,04/30/2025 18:03,Organic Search,Competitive Exam Prep,North Region,Rep_06,9.68,Demo Completed,Lost,Price Objection,932.87,2025-06-08 10:12:36.099416
LD-300325,2025-03-03 10:00:00,Organic Search,Coding for Kids,,Rep_01,0.72,Negotiation,Lost,Bad Timing,747.3,2025-04-22 05:53:15.522432
LD-300326,24-Mar-2026 07:15,Webinar,Study Abroad Prep,North Region,Rep_01,1.9,Closed,Won,,"$1,192.08",2026-04-23 04:18:19.150338
LD-300327,2026-04-13 13:45:00,Paid Search,K-12 Math,South Region,Rep_02,1.21,Lead,Open,,,
LD-300328,04/27/2026 09:03,Referral,K-12 Math,North Region,Rep_11,3.5,Negotiation,Lost,Price Objection,$475.55,2026-06-05 09:58:39.187536
LD-300329,06/26/2026 08:55,Partner Channel,K-12 Math,West Region,Rep_08,3.56,Contacted,Open,,,
LD-300330,03-Feb-2026 16:28,Paid Search,K-12 Math,East Region,Rep_04,9.84,Demo Completed,Lost,Price Objection,$518.64,2026-03-12 11:14:20.701813
LD-300331,2025-05-09 19:04:00,Organic Search,Competitive Exam Prep,South Region,Rep_07,4.14,Contacted,Open,,,
LD-300332,10/31/2025 19:44,Social Media,Coding for Kids,North Region,Rep_11,4.78,Proposal Sent,Lost,Went With Competitor,698.77,2025-12-05 10:21:27.622673
LD-300333,01/24/2025 13:24,Organic Search,K-12 Math,West Region,Rep_13,3.56,Negotiation,Lost,Bad Timing,595.57,2025-03-14 02:32:48.337645
LD-300334,04/13/2026 11:53,SOCIAL MEDIA,K-12 Math,North Region,Rep_11,6.83,Contacted,Open,,,
LD-300335,30-May-2025 07:01,SOCIAL MEDIA,K-12 Math,South Region,Rep_12,5.55,Contacted,Open,,,
LD-300336,10/07/2025 14:02,Organic Search,K-12 Math,North Region,Rep_06,9.86,Contacted,Open,,,
LD-300337,01/23/2026 13:20,Organic Search,K-12 Math,South Region,Rep_12,1.43,Demo Completed,Lost,Budget Not Approved,596.75,2026-02-28 19:09:37.055941
LD-300338,06/05/2026 10:42,Social Media,Language Learning,South Region,Rep_02,4.74,Contacted,Open,,,
LD-300339,07-Oct-2025 09:50,Organic Search,Competitive Exam Prep,West Region,Rep_03,2.74,Contacted,Open,,,
LD-300340,18-Mar-2025 08:57,Organic search,K-12 Math,South Region,Rep_07,1.75,Contacted,Open,,,
LD-300341,2025-08-11 17:03:00,Social Media,K-12 Math,South Region,Rep_07,1.39,Lead,Open,,,
LD-300342,07-Oct-2025 07:35,Webinar,Competitive Exam Prep,South Region,Rep_02,4.49,Closed,Won,,825.01,2025-11-14 04:34:54.352487
LD-300343,2025-06-06 14:24:00,Social Media,Competitive Exam Prep,South Region,Rep_12,4.24,Contacted,Open,,,
LD-300344,08/04/2025 16:55,Referral,K-12 Math,North Region,Rep_11,1.02,Closed,Won,,442.69,2025-09-02 04:22:40.677147
LD-300345,05/06/2026 18:20,Paid Search,K-12 Math,,Rep_07,1.39,Contacted,Open,,,
LD-300346,2025-03-19 11:57:00,Referral,Language Learning,East Region,Rep_14,1.74,Closed,Won,,$316.33,2025-04-14 03:26:12.542703
LD-300347,10/31/2025 16:21,Organic Search,Competitive Exam Prep,East Region,Rep_04,1.16,Demo Scheduled,Open,,,
LD-300348,14-Apr-2025 11:36,Paid Search,Language Learning,North Region,Rep_11,1.1,Proposal Sent,Lost,No Response / Ghosted,$348.95,2025-05-19 17:46:02.940319
LD-300349,04/04/2025 11:37,Partner Channel,K-12 Math,International,Rep_10,4.67,Closed,Won,,408.34,2025-05-21 19:55:35.901088
LD-300350,2025-11-07 17:24:00,Cold Outreach,Language Learning,,Rep_06,4.94,Lead,Open,,,
LD-300351,01/23/2026 07:14,Paid Search,K-12 Math,South Region,Rep_07,3.93,Contacted,Open,,,
LD-300352,07-Feb-2025 09:13,Social Media,Competitive Exam Prep,South Region,Rep_12,2.71,Demo Scheduled,Open,,,
LD-300353,18-Apr-2026 13:15,social media,K-12 Math,West Region,Rep_08,2.68,Closed,Won,,$580.04,2026-05-31 01:33:43.093353
LD-300354,2026-06-10 10:14:00,Paid Search,Competitive Exam Prep,North Region,Rep_11,3.12,Closed,Won,,877.44,2026-07-23 02:45:32.417294
LD-300355,2026-03-20 09:26:00,Referral,Language Learning,,Rep_08,0.6,Closed,Won,,$320.16,2026-05-04 16:27:32.944905
LD-300356,03/07/2026 08:35,Paid Search,Language Learning,South Region,Rep_07,1.19,Proposal Sent,Lost,Price Objection,$407.24,2026-04-14 16:36:07.976770
LD-300357,2026-04-06 18:02:00,Paid Search,Coding for Kids,North Region,Rep_11,1.02,Demo Completed,Lost,Price Objection,$749.48,2026-05-07 04:05:27.990861
LD-300358,2026-03-26 20:24:00,Organic Search,K-12 Math,South Region,Rep_12,1.35,Contacted,Open,,,
LD-300359,07/06/2025 17:05,Webinar,Competitive Exam Prep,North Region,Rep_01,3.24,Negotiation,Lost,No Response / Ghosted,918.69,2025-09-05 02:03:20.986160
LD-300360,05/28/2026 10:26,Paid Search,K-12  Math,East Region,Rep_04,2.0,Contacted,Open,,,
LD-300361,03-Jan-2025 20:53,Webinar,Competitive Exam Prep,East Region,Rep_09,4.05,Contacted,Open,,,
LD-300362,05/27/2025 14:36,Referral,K-12  Math,North Region,Rep_06,8.5,Contacted,Open,,,
LD-300363,2025-12-08 20:16:00,Social Media,K-12 Math,South Region,Rep_02,3.57,Demo Completed,Lost,Price Objection,590.77,2026-01-12 16:43:20.195819
LD-300364,05-May-2025 08:23,Social Media,Competitive Exam Prep,South Region,Rep_07,4.1,Contacted,Open,,,
LD-300365,25-Apr-2025 19:10,Partner Channel,Coding for Kids,West Region,Rep_08,8.43,Closed,Won,,$607.62,2025-06-06 08:22:24.818092
LD-300366,12/19/2025 09:25,Cold Outreach,Competitive Exam Prep,,Rep_04,3.98,Demo Scheduled,Open,,,
LD-300367,25-Dec-2025 11:59,Referral,Coding for Kids,North Region,Rep_01,1.88,Closed,Won,,579.5,2026-02-11 10:07:48.624524
LD-300368,2025-05-20 07:45:00,Social Media,K-12 Math,,Rep_05,2.93,Contacted,Open,,,
LD-300369,01/03/2025 19:43,Paid Search,K12 Math,South Region,Rep_12,0.87,Proposal Sent,Lost,Price Objection,549.41,2025-02-06 15:42:25.328166
LD-300370,12-Nov-2025 11:37,Paid Search,Competitive Exam Prep,West Region,Rep_13,0.57,Contacted,Open,,,
LD-300371,14-Jul-2025 12:47,Paid Search,Language Learning,West Region,Rep_13,1.43,Contacted,Open,,,
LD-300372,06/08/2026 13:55,Partner Channel,Competitive Exam Prep,International,Rep_10,4.78,Contacted,Open,,,
LD-300373,2025-08-27 12:56:00,social media,Coding for Kids,South Region,Rep_12,1.32,Contacted,Open,,,
LD-300374,2025-12-31 18:05:00,paid search,K12 Math,East Region,Rep_14,1.28,Lead,Open,,,
LD-300375,12-Jun-2026 17:32,Cold Outreach,Coding for Kids,West Region,Rep_08,2.48,Contacted,Open,,,
LD-300376,05/07/2025 12:19,Paid Search,Coding for Kids,West Region,Rep_08,0.73,Contacted,Open,,,
LD-300377,2025-07-03 17:49:00,Organic Search,K-12 Math,West Region,Rep_13,6.11,Contacted,Open,,,
LD-300378,02/03/2025 10:39,Cold Outreach,Language Learning,South Region,Rep_07,0.35,Contacted,Open,,,
LD-300379,06/30/2025 20:09,Paid Search,Coding for Kids,International,Rep_15,6.77,Lead,Open,,,
LD-300380,05/29/2025 18:47,Organic Search,Study Abroad Prep,International,Rep_15,20.42,Contacted,Open,,,
LD-300381,2025-07-30 16:08:00,COLD OUTREACH,Competitive Exam Prep,North Region,Rep_11,3.68,Demo Completed,Lost,No Response / Ghosted,1141.93,2025-09-08 06:45:45.614712
LD-300382,2025-07-05 10:38:00,Referral,Language Learning,East Region,Rep_09,1.96,Contacted,Open,,,
LD-300383,2025-12-10 10:39:00,Organic Search,K-12  Math,South Region,Rep_02,4.47,Demo Completed,Lost,No Response / Ghosted,432.18,2025-12-30 15:05:14.839229
LD-300384,2025-08-28 10:43:00,Paid Search,Coding for Kids,West Region,Rep_13,2.34,Lead,Open,,,
LD-300385,2025-01-03 08:29:00,Social Media,Coding for Kids,South Region,Rep_02,4.44,Demo Scheduled,Open,,,
LD-300386,2025-04-04 12:13:00,Paid Search,K-12 Math,North Region,Rep_11,4.59,Contacted,Open,,,
LD-300387,05/29/2025 19:22,SOCIAL MEDIA,Coding for Kids,North Region,Rep_01,2.15,Proposal Sent,Lost,Price Objection,623.86,2025-07-17 21:45:42.096116
LD-300388,2025-04-06 15:55:00,Organic Search,Language Learning,South Region,Rep_07,2.46,Contacted,Open,,,
LD-300389,01/23/2026 15:46,Partner Channel,K-12 Math,South Region,Rep_02,0.7,Closed,Won,,447.78,2026-03-02 17:40:29.797412
LD-300390,12/31/2025 07:45,Organic Search,K-12 Math,East Region,Rep_14,2.07,Proposal Sent,Lost,Budget Not Approved,547.09,2026-02-08 00:47:41.968973
LD-300391,18-Jul-2025 08:14,Referral,Language Learning,East Region,Rep_04,2.65,Proposal Sent,Lost,No Response / Ghosted,320.53,2025-08-25 22:15:49.788012
LD-300392,2026-06-21 17:09:00,Paid Search,Study Abroad Prep,North Region,Rep_06,5.52,Lead,Open,,,
LD-300393,04/02/2026 09:48,Referral,Coding for Kids,South Region,Rep_12,10.57,Proposal Sent,Lost,Price Objection,595.49,2026-05-11 08:43:41.703880
LD-300394,2025-10-30 20:55:00,Cold Outreach,Language Learning,South Region,Rep_02,5.19,Contacted,Open,,,
LD-300395,2025-08-16 19:25:00,Social Media,Competitive Exam Prep,International,Rep_10,6.26,Lead,Open,,,
LD-300396,2025-12-23 20:15:00,Referral,Coding for Kids,International,Rep_15,5.23,Contacted,Open,,,
