lead_id,created_at,source,product,region,rep,response_time_hours,stage_reached,status,lost_reason,deal_value,closed_at
LD-300210,2025-07-30 09:11:00,Organic Search,Language Learning,West Region,Rep_08,2.83,Contacted,Open,,,
LD-300211,2025-08-21 17:46:00,Partner Channel,Coding for Kids,North Region,Rep_11,23.84,Closed,Won,,649.01,2025-10-15 21:13:00.992015
LD-300212,2026-05-14 08:05:00,Referral,Competitive Exam Prep,South Region,Rep_02,1.91,Negotiation,Lost,Price Objection,1168.35,2026-06-26 01:28:55.645013
LD-300213,2026-06-17 13:43:00,Organic Search,K-12 Math,East Region,Rep_14,2.47,Closed,Won,,437.33,2026-08-02 06:41:38.275780
LD-300214,2026-03-25 15:38:00,Social Media,Coding for Kids,West Region,Rep_13,2.26,Negotiation,Lost,Bad Timing,535.15,2026-05-11 08:12:38.861407
LD-300215,2025-04-04 10:34:00,Webinar,Competitive Exam Prep,West Region,Rep_13,14.63,Contacted,Open,,,
LD-300216,2026-04-16 11:27:00,Organic Search,Study Abroad Prep,South Region,Rep_02,1.64,Contacted,Open,,,
LD-300217,2026-02-06 09:36:00,Organic Search,Study Abroad Prep,South Region,Rep_07,3.32,Contacted,Open,,,
LD-300218,2025-10-01 10:45:00,Social Media,Coding for Kids,East Region,Rep_04,4.79,Lead,Open,,,
LD-300219,2025-06-11 11:46:00,Organic Search,Competitive Exam Prep,North Region,Rep_06,22.08,Demo Completed,Lost,Bad Timing,1081.15,2025-07-12 11:48:17.622681
LD-300220,2025-09-06 16:23:00,Organic Search,K-12 Math,East Region,Rep_09,4.97,Contacted,Open,,,
LD-300221,2025-02-12 18:19:00,Social Media,K-12 Math,East Region,Rep_09,4.94,Contacted,Open,,,
LD-300222,2026-04-05 20:47:00,Social Media,Coding for Kids,East Region,Rep_09,0.73,Proposal Sent,Lost,Went With Competitor,631.51,2026-05-27 17:12:45.036739
LD-300223,2025-01-24 11:54:00,Social Media,K-12 Math,East Region,Rep_04,0.91,Closed,Won,,517.02,2025-03-09 03:37:21.728065
LD-300224,2025-04-13 10:09:00,Referral,Competitive Exam Prep,South Region,Rep_02,1.15,Contacted,Open,,,
LD-300225,2025-07-02 15:54:00,Social Media,Coding for Kids,South Region,Rep_07,1.12,Contacted,Open,,,
LD-300226,2026-01-10 12:32:00,Social Media,K-12 Math,East Region,Rep_14,4.59,Contacted,Open,,,
LD-300227,2026-04-22 07:42:00,Paid Search,Coding for Kids,East Region,Rep_04,5.3,Contacted,Open,,,
LD-300228,2025-06-22 13:33:00,Partner Channel,Language Learning,North Region,Rep_11,1.67,Closed,Won,,385.96,2025-07-28 07:12:06.238978
LD-300229,2025-09-12 15:33:00,Cold Outreach,Competitive Exam Prep,West Region,Rep_13,4.66,Contacted,Open,,,
LD-300230,2025-07-29 08:10:00,Organic Search,K-12 Math,West Region,Rep_08,1.27,Lead,Open,,,
LD-300231,2025-07-18 10:42:00,Social Media,Competitive Exam Prep,South Region,Rep_02,2.5,Contacted,Open,,,
LD-300232,2026-02-18 15:32:00,Partner Channel,Study Abroad Prep,International,Rep_15,4.65,Contacted,Open,,,
LD-300233,2026-05-01 11:16:00,Organic Search,Competitive Exam Prep,North Region,Rep_06,7.16,Demo Scheduled,Open,,,
LD-300234,2025-08-13 14:55:00,Organic Search,Coding for Kids,North Region,Rep_01,0.29,Proposal Sent,Lost,Price Objection,575.25,2025-09-10 06:59:51.841941
LD-300235,2025-05-21 16:36:00,Organic Search,Language Learning,West Region,Rep_13,1.53,Contacted,Open,,,
LD-300236,2025-03-14 08:35:00,Social Media,Study Abroad Prep,East Region,Rep_09,1.78,Contacted,Open,,,
LD-300237,2026-04-09 20:05:00,Paid Search,Competitive Exam Prep,East Region,Rep_14,6.47,Lead,Open,,,
LD-300238,2025-03-12 16:03:00,Referral,Competitive Exam Prep,North Region,Rep_06,2.44,Demo Completed,Lost,No Response / Ghosted,1063.99,2025-04-18 13:09:11.826767
LD-300239,2025-06-18 15:10:00,Referral,Competitive Exam Prep,South Region,Rep_07,5.52,Contacted,Open,,,
LD-300240,2025-11-11 14:48:00,Webinar,K-12 Math,International,Rep_05,1.82,Contacted,Open,,,
LD-300241,2025-04-28 07:57:00,Social Media,Competitive Exam Prep,South Region,Rep_02,1.5,Contacted,Open,,,
LD-300242,2026-02-24 08:21:00,Social Media,Coding for Kids,West Region,Rep_13,30.85,Contacted,Open,,,
LD-300243,2026-02-20 09:55:00,Cold Outreach,Coding for Kids,North Region,Rep_06,6.79,Lead,Open,,,
LD-300244,2025-04-07 18:15:00,Cold Outreach,Study Abroad Prep,North Region,Rep_01,0.9,Demo Completed,Lost,Went With Competitor,1702.53,2025-05-09 14:08:57.507606
LD-300245,2025-12-15 07:11:00,Paid Search,Coding for Kids,South Region,Rep_02,1.04,Contacted,Open,,,
LD-300246,2025-12-24 13:38:00,Organic Search,Coding for Kids,West Region,Rep_03,11.49,Lead,Open,,,
LD-300247,2025-12-05 09:18:00,Referral,Study Abroad Prep,International,Rep_15,8.76,Contacted,Open,,,
LD-300248,2026-06-19 20:49:00,Referral,K-12 Math,West Region,Rep_08,5.14,Contacted,Open,,,
LD-300249,2025-07-24 15:23:00,Organic Search,Competitive Exam Prep,East Region,Rep_14,20.5,Lead,Open,,,
LD-300250,2025-11-21 12:09:00,Social Media,Competitive Exam Prep,South Region,Rep_07,7.72,Contacted,Open,,,
LD-300251,2026-03-25 08:42:00,Social Media,Language Learning,North Region,Rep_06,4.48,Lead,Open,,,
LD-300252,2025-01-17 11:56:00,Referral,K-12 Math,South Region,Rep_12,2.33,Contacted,Open,,,
LD-300253,2025-02-10 16:30:00,Cold Outreach,Competitive Exam Prep,North Region,Rep_06,2.58,Lead,Open,,,
LD-300254,2026-06-19 20:42:00,Paid Search,Study Abroad Prep,South Region,Rep_07,5.11,Proposal Sent,Lost,Price Objection,1542.88,2026-08-06 00:54:19.679176
LD-300255,2025-11-17 11:43:00,Cold Outreach,K-12 Math,South Region,Rep_02,2.23,Lead,Open,,,
LD-300256,2025-07-19 14:38:00,Paid Search,Language Learning,North Region,Rep_06,3.35,Lead,Open,,,
LD-300257,2025-07-04 18:48:00,Referral,Study Abroad Prep,South Region,Rep_07,3.45,Negotiation,Lost,Went With Competitor,1361.82,2025-08-23 17:26:35.430647
LD-300258,2025-06-23 07:01:00,Paid Search,K-12 Math,East Region,Rep_09,19.55,Contacted,Open,,,
LD-300259,2025-10-16 07:28:00,Referral,K-12 Math,International,Rep_10,5.14,Closed,Won,,486.16,2025-11-22 23:23:08.220651
LD-300260,2025-08-31 07:04:00,Social Media,K-12 Math,East Region,Rep_04,21.02,Lead,Open,,,
LD-300261,2026-06-01 15:42:00,Social Media,Coding for Kids,South Region,Rep_07,2.6,Lead,Open,,,
LD-300262,2025-03-21 09:58:00,Webinar,Competitive Exam Prep,South Region,Rep_07,2.38,Contacted,Open,,,
LD-300263,2026-05-18 10:36:00,Cold Outreach,Competitive Exam Prep,International,Rep_05,5.84,Lead,Open,,,
LD-300264,2025-11-10 10:00:00,Webinar,Language Learning,North Region,Rep_01,10.12,Negotiation,Lost,Went With Competitor,379.64,2025-12-01 07:47:28.673324
LD-300265,2025-02-24 20:17:00,Referral,Competitive Exam Prep,South Region,Rep_12,1.07,Negotiation,Lost,No Response / Ghosted,1113.37,2025-04-26 06:04:37.079084
LD-300266,2025-08-07 13:18:00,Organic Search,Coding for Kids,North Region,Rep_11,6.59,Contacted,Open,,,
LD-300267,2025-09-19 18:40:00,Social Media,Coding for Kids,East Region,Rep_04,7.07,Contacted,Open,,,
LD-300268,2026-03-23 07:52:00,Paid Search,K-12 Math,North Region,Rep_01,1.95,Lead,Open,,,
LD-300269,2025-10-24 13:41:00,Webinar,Coding for Kids,West Region,Rep_08,2.72,Closed,Won,,530.0,2025-12-05 20:12:05.119409
LD-300270,2026-06-08 15:32:00,Social Media,Competitive Exam Prep,North Region,Rep_06,34.67,Demo Scheduled,Open,,,
LD-300271,2026-02-20 12:17:00,Social Media,Language Learning,East Region,Rep_14,5.71,Lead,Open,,,
LD-300272,2025-09-18 07:58:00,Social Media,Competitive Exam Prep,South Region,Rep_02,9.01,Contacted,Open,,,
LD-300273,2025-05-02 11:47:00,Referral,K-12 Math,South Region,Rep_02,1.14,Contacted,Open,,,
LD-300274,2025-06-06 12:22:00,Paid Search,Language Learning,West Region,Rep_03,1.65,Lead,Open,,,
LD-300275,2025-12-05 15:12:00,Social Media,Study Abroad Prep,South Region,Rep_02,1.0,Lead,Open,,,
LD-300276,2026-03-27 12:29:00,Paid Search,K-12 Math,East Region,Rep_14,4.94,Contacted,Open,,,
LD-300277,2025-11-06 08:54:00,Webinar,Competitive Exam Prep,North Region,Rep_06,12.78,Demo Completed,Lost,Price Objection,1166.84,2025-12-20 23:10:05.965017
LD-300278,2025-06-16 14:11:00,Paid Search,K-12 Math,East Region,Rep_09,4.25,Contacted,Open,,,
LD-300279,2025-03-16 15:35:00,Webinar,Study Abroad Prep,West Region,Rep_08,2.5,Negotiation,Lost,No Response / Ghosted,1575.85,2025-04-16 18:28:54.618675
LD-300280,2026-06-25 09:08:00,Referral,Study Abroad Prep,East Region,Rep_04,4.53,Contacted,Open,,,
LD-300281,2026-03-16 12:52:00,Paid Search,Study Abroad Prep,East Region,Rep_14,2.22,Lead,Open,,,
LD-300282,2026-02-04 20:50:00,Social Media,Competitive Exam Prep,West Region,Rep_13,5.34,Demo Scheduled,Open,,,
LD-300283,2026-01-26 19:59:00,Social Media,Competitive Exam Prep,North Region,Rep_06,3.25,Contacted,Open,,,
LD-300284,2026-06-26 09:02:00,Paid Search,Coding for Kids,West Region,Rep_13,3.69,Lead,Open,,,
LD-300285,2025-09-02 20:37:00,Organic Search,Coding for Kids,West Region,Rep_13,3.17,Contacted,Open,,,
LD-300286,2025-05-16 10:53:00,Referral,Coding for Kids,East Region,Rep_04,1.45,Contacted,Open,,,
LD-300287,2025-01-20 20:14:00,Paid Search,K-12 Math,International,Rep_15,4.5,Contacted,Open,,,
LD-300288,2025-10-21 16:22:00,Social Media,Language Learning,South Region,Rep_07,3.26,Lead,Open,,,
LD-300289,2025-10-03 18:02:00,Organic Search,K-12 Math,International,Rep_15,9.39,Demo Completed,Lost,Budget Not Approved,540.13,2025-10-26 20:06:47.448871
LD-300290,2025-01-10 12:08:00,Paid Search,Competitive Exam Prep,East Region,Rep_04,3.87,Contacted,Open,,,
LD-300291,2025-03-28 14:02:00,Cold Outreach,Coding for Kids,West Region,Rep_08,11.68,Contacted,Open,,,
LD-300292,2025-01-17 18:42:00,Organic Search,Coding for Kids,East Region,Rep_04,3.27,Demo Completed,Lost,Price Objection,680.42,2025-02-12 01:22:53.134460
LD-300293,2025-11-21 12:33:00,Cold Outreach,K-12 Math,South Region,Rep_02,5.56,Lead,Open,,,
LD-300294,2025-10-03 19:42:00,Webinar,Language Learning,North Region,Rep_06,7.86,Closed,Won,,301.64,2025-11-23 15:18:26.308405
LD-300295,2025-07-20 19:56:00,Webinar,K-12 Math,South Region,Rep_02,1.9,Contacted,Open,,,
LD-300296,2025-11-11 15:53:00,Organic Search,Study Abroad Prep,North Region,Rep_01,1.46,Demo Completed,Lost,Price Objection,1465.01,2025-12-05 12:45:23.604048
LD-300297,2025-03-04 10:30:00,Organic Search,Competitive Exam Prep,South Region,Rep_12,2.67,Demo Completed,Lost,Budget Not Approved,871.83,2025-03-25 19:05:07.027937
LD-300298,2025-10-17 18:40:00,Organic Search,Coding for Kids,International,Rep_05,3.3,Contacted,Open,,,
LD-300299,2025-06-04 16:50:00,Referral,Coding for Kids,West Region,Rep_13,2.98,Contacted,Open,,,
LD-300300,2025-04-02 20:04:00,Organic Search,K-12 Math,South Region,Rep_07,2.66,Contacted,Open,,,
LD-300301,2025-08-15 18:37:00,Paid Search,Coding for Kids,West Region,Rep_03,2.32,Lead,Open,,,
LD-300302,2026-04-26 12:18:00,Cold Outreach,Language Learning,North Region,Rep_01,1.2,Contacted,Open,,,
LD-300303,2025-11-19 15:50:00,Partner Channel,K-12 Math,West Region,Rep_03,5.79,Demo Scheduled,Open,,,
LD-300304,2025-01-23 14:37:00,Organic Search,Language Learning,East Region,Rep_04,2.57,Contacted,Open,,,
LD-300305,2026-03-25 15:33:00,Cold Outreach,Language Learning,South Region,Rep_12,1.67,Lead,Open,,,
LD-300306,2025-07-21 18:37:00,Organic Search,K-12 Math,West Region,Rep_13,11.07,Demo Completed,Lost,Went With Competitor,433.06,2025-08-22 10:16:36.342478
LD-300307,2026-02-27 11:14:00,Social Media,Competitive Exam Prep,West Region,Rep_03,3.54,Contacted,Open,,,
LD-300308,2025-12-31 09:52:00,Social Media,Coding for Kids,South Region,Rep_07,1.08,Demo Completed,Lost,Bad Timing,702.94,2026-01-25 14:54:58.559495
LD-300309,2025-02-07 18:45:00,Partner Channel,K-12 Math,East Region,Rep_09,2.38,Contacted,Open,,,
LD-300310,2025-07-25 20:21:00,Social Media,Language Learning,North Region,Rep_11,1.64,Lead,Open,,,
LD-300311,2025-06-06 10:17:00,Paid Search,Competitive Exam Prep,South Region,Rep_02,1.66,Demo Scheduled,Open,,,
LD-300312,2026-01-07 11:41:00,Paid Search,Coding for Kids,West Region,Rep_13,4.02,Negotiation,Lost,Price Objection,633.84,2026-02-21 22:26:41.407173
LD-300313,2026-05-21 19:21:00,Organic Search,K-12 Math,International,Rep_05,5.65,Lead,Open,,,
LD-300314,2025-09-30 16:02:00,Paid Search,Competitive Exam Prep,South Region,Rep_02,3.06,Contacted,Open,,,
LD-300315,2025-09-08 12:36:00,Paid Search,Coding for Kids,South Region,Rep_12,0.7,Contacted,Open,,,
LD-300316,2026-02-12 15:57:00,Webinar,Study Abroad Prep,North Region,Rep_06,1.55,Proposal Sent,Lost,Price Objection,1531.36,2026-03-19 00:47:34.531939
LD-300317,2025-04-18 12:01:00,Referral,Study Abroad Prep,International,Rep_05,1.44,Contacted,Open,,,
LD-300318,2025-08-01 09:44:00,Referral,Coding for Kids,International,Rep_15,6.66,Lead,Open,,,
LD-300319,2025-06-23 07:46:00,Organic Search,Coding for Kids,South Region,Rep_02,11.64,Closed,Won,,616.59,2025-08-04 22:19:41.743414
LD-300320,2025-03-21 09:27:00,Cold Outreach,Coding for Kids,North Region,Rep_06,1.59,Contacted,Open,,,
LD-300321,2025-02-19 09:43:00,Referral,Competitive Exam Prep,West Region,Rep_03,1.25,Negotiation,Lost,Bad Timing,1054.05,2025-04-02 19:23:28.386357
LD-300322,2026-06-12 18:57:00,Referral,Coding for Kids,South Region,Rep_02,3.6,Closed,Won,,663.66,2026-07-05 14:08:19.173247
LD-300323,2025-11-03 08:29:00,Paid Search,Coding for Kids,South Region,Rep_07,7.12,Demo Completed,Lost,Bad Timing,703.11,2025-11-28 08:54:47.656578
LD-300324,2025-04-30 18:03:00,Organic Search,Competitive Exam Prep,North Region,Rep_06,9.68,Demo Completed,Lost,Price Objection,932.87,2025-06-08 10:12:36.099416
LD-300325,2025-03-03 10:00:00,Organic Search,Coding for Kids,North Region,Rep_01,0.72,Negotiation,Lost,Bad Timing,747.3,2025-04-22 05:53:15.522432
LD-300326,2026-03-24 07:15:00,Webinar,Study Abroad Prep,North Region,Rep_01,1.9,Closed,Won,,1192.08,2026-04-23 04:18:19.150338
LD-300327,2026-04-13 13:45:00,Paid Search,K-12 Math,South Region,Rep_02,1.21,Lead,Open,,,
LD-300328,2026-04-27 09:03:00,Referral,K-12 Math,North Region,Rep_11,3.5,Negotiation,Lost,Price Objection,475.55,2026-06-05 09:58:39.187536
LD-300329,2026-06-26 08:55:00,Partner Channel,K-12 Math,West Region,Rep_08,3.56,Contacted,Open,,,
LD-300330,2026-02-03 16:28:00,Paid Search,K-12 Math,East Region,Rep_04,9.84,Demo Completed,Lost,Price Objection,518.64,2026-03-12 11:14:20.701813
LD-300331,2025-05-09 19:04:00,Organic Search,Competitive Exam Prep,South Region,Rep_07,4.14,Contacted,Open,,,
LD-300332,2025-10-31 19:44:00,Social Media,Coding for Kids,North Region,Rep_11,4.78,Proposal Sent,Lost,Went With Competitor,698.77,2025-12-05 10:21:27.622673
LD-300333,2025-01-24 13:24:00,Organic Search,K-12 Math,West Region,Rep_13,3.56,Negotiation,Lost,Bad Timing,595.57,2025-03-14 02:32:48.337645
LD-300334,2026-04-13 11:53:00,Social Media,K-12 Math,North Region,Rep_11,6.83,Contacted,Open,,,
LD-300335,2025-05-30 07:01:00,Social Media,K-12 Math,South Region,Rep_12,5.55,Contacted,Open,,,
LD-300336,2025-10-07 14:02:00,Organic Search,K-12 Math,North Region,Rep_06,9.86,Contacted,Open,,,
LD-300337,2026-01-23 13:20:00,Organic Search,K-12 Math,South Region,Rep_12,1.43,Demo Completed,Lost,Budget Not Approved,596.75,2026-02-28 19:09:37.055941
LD-300338,2026-06-05 10:42:00,Social Media,Language Learning,South Region,Rep_02,4.74,Contacted,Open,,,
LD-300339,2025-10-07 09:50:00,Organic Search,Competitive Exam Prep,West Region,Rep_03,2.74,Contacted,Open,,,
LD-300340,2025-03-18 08:57:00,Organic Search,K-12 Math,South Region,Rep_07,1.75,Contacted,Open,,,
LD-300341,2025-08-11 17:03:00,Social Media,K-12 Math,South Region,Rep_07,1.39,Lead,Open,,,
LD-300342,2025-10-07 07:35:00,Webinar,Competitive Exam Prep,South Region,Rep_02,4.49,Closed,Won,,825.01,2025-11-14 04:34:54.352487
LD-300343,2025-06-06 14:24:00,Social Media,Competitive Exam Prep,South Region,Rep_12,4.24,Contacted,Open,,,
LD-300344,2025-08-04 16:55:00,Referral,K-12 Math,North Region,Rep_11,1.02,Closed,Won,,442.69,2025-09-02 04:22:40.677147
LD-300345,2026-05-06 18:20:00,Paid Search,K-12 Math,South Region,Rep_07,1.39,Contacted,Open,,,
LD-300346,2025-03-19 11:57:00,Referral,Language Learning,East Region,Rep_14,1.74,Closed,Won,,316.33,2025-04-14 03:26:12.542703
LD-300347,2025-10-31 16:21:00,Organic Search,Competitive Exam Prep,East Region,Rep_04,1.16,Demo Scheduled,Open,,,
LD-300348,2025-04-14 11:36:00,Paid Search,Language Learning,North Region,Rep_11,1.1,Proposal Sent,Lost,No Response / Ghosted,348.95,2025-05-19 17:46:02.940319
LD-300349,2025-04-04 11:37:00,Partner Channel,K-12 Math,International,Rep_10,4.67,Closed,Won,,408.34,2025-05-21 19:55:35.901088
LD-300350,2025-11-07 17:24:00,Cold Outreach,Language Learning,North Region,Rep_06,4.94,Lead,Open,,,
LD-300351,2026-01-23 07:14:00,Paid Search,K-12 Math,South Region,Rep_07,3.93,Contacted,Open,,,
LD-300352,2025-02-07 09:13:00,Social Media,Competitive Exam Prep,South Region,Rep_12,2.71,Demo Scheduled,Open,,,
LD-300353,2026-04-18 13:15:00,Social Media,K-12 Math,West Region,Rep_08,2.68,Closed,Won,,580.04,2026-05-31 01:33:43.093353
LD-300354,2026-06-10 10:14:00,Paid Search,Competitive Exam Prep,North Region,Rep_11,3.12,Closed,Won,,877.44,2026-07-23 02:45:32.417294
LD-300355,2026-03-20 09:26:00,Referral,Language Learning,West Region,Rep_08,0.6,Closed,Won,,320.16,2026-05-04 16:27:32.944905
LD-300356,2026-03-07 08:35:00,Paid Search,Language Learning,South Region,Rep_07,1.19,Proposal Sent,Lost,Price Objection,407.24,2026-04-14 16:36:07.976770
LD-300357,2026-04-06 18:02:00,Paid Search,Coding for Kids,North Region,Rep_11,1.02,Demo Completed,Lost,Price Objection,749.48,2026-05-07 04:05:27.990861
LD-300358,2026-03-26 20:24:00,Organic Search,K-12 Math,South Region,Rep_12,1.35,Contacted,Open,,,
LD-300359,2025-07-06 17:05:00,Webinar,Competitive Exam Prep,North Region,Rep_01,3.24,Negotiation,Lost,No Response / Ghosted,918.69,2025-09-05 02:03:20.986160
LD-300360,2026-05-28 10:26:00,Paid Search,K-12 Math,East Region,Rep_04,2.0,Contacted,Open,,,
LD-300361,2025-01-03 20:53:00,Webinar,Competitive Exam Prep,East Region,Rep_09,4.05,Contacted,Open,,,
LD-300362,2025-05-27 14:36:00,Referral,K-12 Math,North Region,Rep_06,8.5,Contacted,Open,,,
LD-300363,2025-12-08 20:16:00,Social Media,K-12 Math,South Region,Rep_02,3.57,Demo Completed,Lost,Price Objection,590.77,2026-01-12 16:43:20.195819
LD-300364,2025-05-05 08:23:00,Social Media,Competitive Exam Prep,South Region,Rep_07,4.1,Contacted,Open,,,
LD-300365,2025-04-25 19:10:00,Partner Channel,Coding for Kids,West Region,Rep_08,8.43,Closed,Won,,607.62,2025-06-06 08:22:24.818092
LD-300366,2025-12-19 09:25:00,Cold Outreach,Competitive Exam Prep,East Region,Rep_04,3.98,Demo Scheduled,Open,,,
LD-300367,2025-12-25 11:59:00,Referral,Coding for Kids,North Region,Rep_01,1.88,Closed,Won,,579.5,2026-02-11 10:07:48.624524
LD-300368,2025-05-20 07:45:00,Social Media,K-12 Math,International,Rep_05,2.93,Contacted,Open,,,
LD-300369,2025-01-03 19:43:00,Paid Search,K-12 Math,South Region,Rep_12,0.87,Proposal Sent,Lost,Price Objection,549.41,2025-02-06 15:42:25.328166
LD-300370,2025-11-12 11:37:00,Paid Search,Competitive Exam Prep,West Region,Rep_13,0.57,Contacted,Open,,,
LD-300371,2025-07-14 12:47:00,Paid Search,Language Learning,West Region,Rep_13,1.43,Contacted,Open,,,
LD-300372,2026-06-08 13:55:00,Partner Channel,Competitive Exam Prep,International,Rep_10,4.78,Contacted,Open,,,
LD-300373,2025-08-27 12:56:00,Social Media,Coding for Kids,South Region,Rep_12,1.32,Contacted,Open,,,
LD-300374,2025-12-31 18:05:00,Paid Search,K-12 Math,East Region,Rep_14,1.28,Lead,Open,,,
LD-300375,2026-06-12 17:32:00,Cold Outreach,Coding for Kids,West Region,Rep_08,2.48,Contacted,Open,,,
LD-300376,2025-05-07 12:19:00,Paid Search,Coding for Kids,West Region,Rep_08,0.73,Contacted,Open,,,
LD-300377,2025-07-03 17:49:00,Organic Search,K-12 Math,West Region,Rep_13,6.11,Contacted,Open,,,
LD-300378,2025-02-03 10:39:00,Cold Outreach,Language Learning,South Region,Rep_07,0.35,Contacted,Open,,,
LD-300379,2025-06-30 20:09:00,Paid Search,Coding for Kids,International,Rep_15,6.77,Lead,Open,,,
LD-300380,2025-05-29 18:47:00,Organic Search,Study Abroad Prep,International,Rep_15,20.42,Contacted,Open,,,
LD-300381,2025-07-30 16:08:00,Cold Outreach,Competitive Exam Prep,North Region,Rep_11,3.68,Demo Completed,Lost,No Response / Ghosted,1141.93,2025-09-08 06:45:45.614712
LD-300382,2025-07-05 10:38:00,Referral,Language Learning,East Region,Rep_09,1.96,Contacted,Open,,,
LD-300383,2025-12-10 10:39:00,Organic Search,K-12 Math,South Region,Rep_02,4.47,Demo Completed,Lost,No Response / Ghosted,432.18,2025-12-30 15:05:14.839229
LD-300384,2025-08-28 10:43:00,Paid Search,Coding for Kids,West Region,Rep_13,2.34,Lead,Open,,,
LD-300385,2025-01-03 08:29:00,Social Media,Coding for Kids,South Region,Rep_02,4.44,Demo Scheduled,Open,,,
LD-300386,2025-04-04 12:13:00,Paid Search,K-12 Math,North Region,Rep_11,4.59,Contacted,Open,,,
LD-300387,2025-05-29 19:22:00,Social Media,Coding for Kids,North Region,Rep_01,2.15,Proposal Sent,Lost,Price Objection,623.86,2025-07-17 21:45:42.096116
LD-300388,2025-04-06 15:55:00,Organic Search,Language Learning,South Region,Rep_07,2.46,Contacted,Open,,,
